id,cluster_id,suggested_filename,suggested_domain,title,content,generation_method,gap_count,representative_queries,status,reviewed_by,reviewed_at,rejection_reason,ingested_at,ingested_sop_path,created_at,updated_at
574,1032,runbook-security-574.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""security query 0""]",ingested,,2026-06-22 15:53:58,,2026-06-11 21:30:13,sops/security/runbook-security-574.md,2026-05-24 12:00:00,2026-06-23 12:00:00
575,724,runbook-network-575.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""network query 0"",""network query 1"",""network query 2""]",ingested,rsingh,2026-06-15 23:59:15,,2026-06-14 18:16:22,sops/network/runbook-network-575.md,2026-05-24 12:00:00,2026-06-23 12:00:00
576,841,runbook-cpu-576.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",approved,mpatel,2026-06-18 04:39:07,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
577,958,runbook-cpu-577.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""cpu query 0"",""cpu query 1""]",ingested,,2026-06-16 11:59:38,,2026-05-27 22:21:05,sops/cpu/runbook-cpu-577.md,2026-05-24 12:00:00,2026-06-23 12:00:00
578,1007,runbook-memory-578.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,8,"[""memory query 0"",""memory query 1""]",rejected,,2026-06-15 22:25:23,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
579,243,runbook-network-579.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
580,170,runbook-storage-580.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
581,90,runbook-memory-581.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""memory query 0"",""memory query 1"",""memory query 2""]",approved,mpatel,2026-06-22 08:11:03,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
582,389,runbook-security-582.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,23,"[""security query 0"",""security query 1"",""security query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
583,877,runbook-memory-583.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,30,"[""memory query 0""]",rejected,,2026-06-16 08:55:32,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
584,448,runbook-security-584.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,8,"[""security query 0"",""security query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
585,840,runbook-node-585.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",approved,rsingh,2026-06-02 20:54:16,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
586,96,runbook-cpu-586.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""cpu query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
587,648,runbook-node-587.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,13,"[""node query 0"",""node query 1"",""node query 2""]",approved,mpatel,2026-06-09 09:49:53,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
588,500,runbook-cpu-588.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""cpu query 0""]",rejected,mpatel,2026-06-06 14:35:32,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
589,852,runbook-network-589.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",rejected,mpatel,2026-06-04 03:23:50,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
590,133,runbook-security-590.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,15,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",approved,mpatel,2026-06-15 13:54:15,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
591,337,runbook-node-591.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",approved,mpatel,2026-06-03 08:13:02,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
592,899,runbook-memory-592.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""memory query 0"",""memory query 1""]",approved,mpatel,2026-06-02 06:53:13,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
593,964,runbook-node-593.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,24,"[""node query 0"",""node query 1"",""node query 2""]",ingested,,2026-06-16 19:08:09,,2026-06-12 05:16:16,sops/node/runbook-node-593.md,2026-05-24 12:00:00,2026-06-23 12:00:00
594,698,runbook-storage-594.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,13,"[""storage query 0"",""storage query 1"",""storage query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
595,535,runbook-security-595.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""security query 0"",""security query 1""]",approved,mpatel,2026-06-21 20:33:33,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
596,324,runbook-security-596.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,4,"[""security query 0""]",ingested,mpatel,2026-06-14 00:04:08,,2026-06-03 19:50:22,sops/security/runbook-security-596.md,2026-05-24 12:00:00,2026-06-23 12:00:00
597,66,runbook-storage-597.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,2,"[""storage query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
598,635,runbook-memory-598.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,20,"[""memory query 0"",""memory query 1""]",rejected,mpatel,2026-06-02 05:29:44,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
599,166,runbook-node-599.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""node query 0""]",approved,rsingh,2026-05-30 22:08:36,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
600,72,runbook-network-600.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""network query 0"",""network query 1""]",approved,rsingh,2026-06-01 04:59:38,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
601,119,runbook-node-601.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""node query 0"",""node query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
602,519,runbook-security-602.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""security query 0"",""security query 1""]",approved,,2026-06-11 20:23:08,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
603,974,runbook-memory-603.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""memory query 0"",""memory query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
604,57,runbook-memory-604.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
605,563,runbook-storage-605.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""storage query 0"",""storage query 1"",""storage query 2""]",ingested,,2026-06-01 17:53:36,,2026-06-22 09:00:40,sops/storage/runbook-storage-605.md,2026-05-24 12:00:00,2026-06-23 12:00:00
606,912,runbook-node-606.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,19,"[""node query 0"",""node query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
607,774,runbook-security-607.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,26,"[""security query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
608,819,runbook-security-608.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""security query 0"",""security query 1""]",approved,rsingh,2026-06-01 17:46:52,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
609,161,runbook-memory-609.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""memory query 0"",""memory query 1""]",ingested,,2026-06-09 15:48:15,,2026-06-14 08:50:27,sops/memory/runbook-memory-609.md,2026-05-24 12:00:00,2026-06-23 12:00:00
610,123,runbook-cpu-610.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""cpu query 0""]",rejected,mpatel,2026-06-22 17:19:34,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
611,252,runbook-network-611.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,30,"[""network query 0"",""network query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
612,119,runbook-network-612.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,3,"[""network query 0"",""network query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
613,589,runbook-storage-613.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",rejected,mpatel,2026-06-21 03:04:32,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
614,714,runbook-node-614.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""node query 0"",""node query 1"",""node query 2""]",approved,mpatel,2026-06-06 13:25:13,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
615,686,runbook-storage-615.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""storage query 0"",""storage query 1"",""storage query 2""]",rejected,mpatel,2026-06-11 18:02:42,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
616,113,runbook-cpu-616.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,28,"[""cpu query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
617,554,runbook-network-617.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""network query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
618,433,runbook-storage-618.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""storage query 0"",""storage query 1""]",ingested,rsingh,2026-05-31 01:52:12,,2026-06-22 06:38:04,sops/storage/runbook-storage-618.md,2026-05-24 12:00:00,2026-06-23 12:00:00
619,79,runbook-memory-619.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,10,"[""memory query 0"",""memory query 1"",""memory query 2""]",approved,mpatel,2026-06-22 19:52:40,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
620,785,runbook-security-620.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,25,"[""security query 0""]",ingested,rsingh,2026-06-14 20:08:08,,2026-06-01 20:16:40,sops/security/runbook-security-620.md,2026-05-24 12:00:00,2026-06-23 12:00:00
621,742,runbook-network-621.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,22,"[""network query 0"",""network query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
622,120,runbook-node-622.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,16,"[""node query 0"",""node query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
623,788,runbook-storage-623.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""storage query 0"",""storage query 1""]",approved,mpatel,2026-06-03 10:36:06,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
624,893,runbook-storage-624.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,17,"[""storage query 0""]",rejected,mpatel,2026-06-16 05:05:33,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
625,202,runbook-storage-625.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""storage query 0"",""storage query 1"",""storage query 2""]",rejected,mpatel,2026-06-01 06:53:51,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
626,966,runbook-security-626.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",ingested,,2026-06-04 22:51:51,,2026-06-08 18:19:36,sops/security/runbook-security-626.md,2026-05-24 12:00:00,2026-06-23 12:00:00
