id,sop_id,sop_name,sop_path,section_title,query_text,similarity_score,source,cluster_name,namespace,pod_name,action_taken,was_useful,matched_at
796,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Remediation,orders-worker throttled,0.908,prediction,prod-use2-eks,orders,orders-worker-9681c18-374c7,increase_limit,true,2026-05-25 11:34:03
797,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Symptoms,inventory-svc high latency,0.8209,chat,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,scale_up,true,2026-06-14 17:43:14
798,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Diagnosis,orders-worker high latency,0.8166,alert,prod-usw2-eks,orders,orders-worker-b907131-2627d,increase_limit,false,2026-06-19 09:30:34
799,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Symptoms,payments-worker high latency,0.672,prediction,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,restart_pod,true,2026-06-08 14:27:52
800,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Prevention,ledger-svc throttled,0.7747,prediction,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,restart_pod,true,2026-05-29 10:48:28
801,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Symptoms,ledger-svc high latency,0.895,chat,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,increase_limit,true,2026-06-01 11:39:37
802,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Remediation,image-resizer throttled,0.7593,prediction,prod-usw2-eks,platform,image-resizer-6542c92-1100b,scale_up,false,2026-06-12 04:50:22
803,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Symptoms,search-api throttled,0.8405,chat,staging-use2-eks,search,search-api-8ca0b98-505ff,restart_pod,true,2026-05-28 10:39:44
804,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Remediation,search-api high latency,0.8985,prediction,prod-usw2-eks,search,search-api-15a6d76-12766,none,false,2026-06-19 12:41:17
805,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Symptoms,orders-worker high latency,0.6292,alert,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,none,true,2026-06-13 23:54:46
806,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Prevention,orders-worker throttled,0.6437,alert,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,scale_up,false,2026-06-02 01:51:29
807,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Remediation,ledger-svc high latency,0.726,auto,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,increase_limit,false,2026-06-03 22:10:23
808,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,orders-api high latency,0.6228,chat,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,increase_limit,false,2026-06-06 20:27:04
809,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Symptoms,payments-api high latency,0.9202,prediction,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,none,false,2026-05-25 16:43:48
810,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Symptoms,metrics-server throttled,0.7277,alert,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,restart_pod,true,2026-06-11 08:01:18
811,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Diagnosis,inventory-svc OOMKilled,0.8409,alert,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,none,false,2026-06-09 21:34:17
812,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Remediation,indexer OOMKilled,0.8548,prediction,dr-use1-eks,search,indexer-6af7422-f66fc,increase_limit,true,2026-06-08 15:18:28
813,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Prevention,config-svc OOMKilled,0.7908,alert,prod-usw2-eks,platform,config-svc-d193d56-68bd9,increase_limit,true,2026-06-01 01:32:04
814,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Remediation,metrics-server throttled,0.7508,alert,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,none,false,2026-06-10 13:59:19
815,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Prevention,inventory-svc OOMKilled,0.8439,prediction,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,scale_up,true,2026-05-29 15:39:39
816,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Diagnosis,payments-api throttled,0.7464,auto,staging-use2-eks,payments,payments-api-2729261-453da,scale_up,true,2026-05-26 22:47:27
817,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Prevention,config-svc throttled,0.844,auto,prod-usw2-eks,platform,config-svc-d193d56-68bd9,restart_pod,true,2026-06-17 09:48:42
818,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,inventory-svc CrashLoopBackOff,0.9449,chat,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,increase_limit,true,2026-06-17 07:09:42
819,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Prevention,ledger-svc high latency,0.7429,auto,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,scale_up,true,2026-06-12 12:19:10
820,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Remediation,payments-worker high latency,0.6617,chat,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,increase_limit,true,2026-05-31 04:12:35
821,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Remediation,auth-gateway CrashLoopBackOff,0.7443,alert,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,increase_limit,false,2026-05-25 00:35:03
822,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Symptoms,auth-gateway CrashLoopBackOff,0.8129,prediction,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,scale_up,true,2026-06-03 13:40:24
823,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Prevention,cart-svc OOMKilled,0.8604,chat,prod-use2-eks,checkout,cart-svc-527eb80-045c0,restart_pod,true,2026-06-16 12:54:39
824,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Diagnosis,orders-worker CrashLoopBackOff,0.8209,chat,prod-use2-eks,orders,orders-worker-06e2683-7270e,restart_pod,true,2026-05-28 15:29:17
825,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Symptoms,config-svc throttled,0.6287,alert,prod-usw2-eks,platform,config-svc-d193d56-68bd9,scale_up,false,2026-05-31 20:39:05
826,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Remediation,payments-worker OOMKilled,0.9375,auto,prod-use2-eks,payments,payments-worker-7a57672-86691,scale_up,false,2026-05-30 23:53:44
827,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Remediation,config-svc high latency,0.9463,chat,prod-use2-eks,platform,config-svc-027a395-39a4d,restart_pod,true,2026-06-13 12:03:32
828,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Symptoms,checkout-web CrashLoopBackOff,0.6192,chat,prod-usw2-eks,checkout,checkout-web-f628153-c1833,increase_limit,false,2026-05-30 15:31:33
829,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Remediation,indexer throttled,0.6935,chat,dr-use1-eks,search,indexer-6af7422-f66fc,increase_limit,true,2026-05-30 19:59:36
830,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Prevention,inventory-svc throttled,0.8944,auto,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,increase_limit,true,2026-06-04 09:37:42
831,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Prevention,search-api OOMKilled,0.86,chat,staging-use2-eks,search,search-api-8ca0b98-505ff,scale_up,false,2026-06-01 02:07:42
832,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Diagnosis,orders-worker OOMKilled,0.7123,auto,dr-use1-eks,orders,orders-worker-f884840-8265c,increase_limit,true,2026-06-06 09:40:20
833,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Remediation,orders-api throttled,0.9306,prediction,prod-usw2-eks,orders,orders-api-402bb51-ad48f,restart_pod,false,2026-06-02 03:12:33
834,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Symptoms,search-api high latency,0.6909,prediction,prod-usw2-eks,search,search-api-15a6d76-12766,increase_limit,false,2026-05-28 13:16:07
835,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Diagnosis,inventory-svc OOMKilled,0.7601,alert,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,none,true,2026-06-23 03:36:50
836,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Remediation,payments-api OOMKilled,0.909,alert,prod-use2-eks,payments,payments-api-1ce3577-591ac,restart_pod,true,2026-06-23 00:06:49
837,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Prevention,payments-api throttled,0.8909,prediction,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,increase_limit,false,2026-06-12 21:27:53
838,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Prevention,image-resizer CrashLoopBackOff,0.6094,prediction,prod-usw2-eks,platform,image-resizer-9683178-b7560,restart_pod,true,2026-06-23 03:53:01
839,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Prevention,auth-gateway CrashLoopBackOff,0.8273,auto,prod-use2-eks,identity,auth-gateway-7b28269-a7447,restart_pod,true,2026-06-10 07:23:10
840,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Prevention,orders-worker CrashLoopBackOff,0.8586,prediction,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,increase_limit,true,2026-05-29 08:39:33
841,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Diagnosis,orders-api throttled,0.7592,auto,prod-usw2-eks,orders,orders-api-21c5d48-15186,scale_up,false,2026-06-06 14:55:11
842,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Prevention,search-api OOMKilled,0.7416,prediction,dr-use1-eks,search,search-api-be84964-d972c,restart_pod,true,2026-05-26 16:52:34
843,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Prevention,search-api CrashLoopBackOff,0.9154,prediction,dr-use1-eks,search,search-api-be84964-d972c,none,true,2026-06-22 21:55:36
844,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Diagnosis,search-api OOMKilled,0.6884,alert,staging-use2-eks,search,search-api-1605640-8abaf,increase_limit,true,2026-06-13 20:36:02
845,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Prevention,checkout-web throttled,0.6768,prediction,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,none,false,2026-06-17 04:45:08
846,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Diagnosis,config-svc CrashLoopBackOff,0.7467,prediction,staging-use2-eks,platform,config-svc-929cd33-16be4,restart_pod,true,2026-06-21 03:25:45
847,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Symptoms,image-resizer throttled,0.6434,alert,prod-usw2-eks,platform,image-resizer-9683178-b7560,restart_pod,false,2026-06-03 19:54:25
848,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Diagnosis,inventory-svc high latency,0.6731,prediction,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,increase_limit,true,2026-06-03 04:04:43
849,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Prevention,ledger-svc CrashLoopBackOff,0.837,prediction,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,restart_pod,true,2026-06-10 19:14:58
850,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Remediation,recommendation throttled,0.9251,prediction,prod-use2-eks,search,recommendation-c460126-52814,scale_up,false,2026-05-27 10:51:45
851,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Prevention,cart-svc throttled,0.9059,prediction,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,increase_limit,true,2026-06-11 15:44:53
852,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Prevention,notifications OOMKilled,0.8918,chat,staging-use2-eks,notifications,notifications-26e9347-44fc8,restart_pod,true,2026-06-14 17:49:07
853,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Diagnosis,cart-svc CrashLoopBackOff,0.8694,alert,prod-use2-eks,checkout,cart-svc-527eb80-045c0,increase_limit,true,2026-05-24 16:00:55
854,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Symptoms,inventory-svc throttled,0.898,auto,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,restart_pod,true,2026-06-09 14:08:56
855,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Remediation,payments-worker high latency,0.8818,prediction,prod-use2-eks,payments,payments-worker-bff7264-02c23,scale_up,true,2026-06-17 18:41:54
856,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,orders-worker CrashLoopBackOff,0.8602,alert,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,none,true,2026-06-17 13:52:43
857,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Prevention,auth-gateway high latency,0.7895,prediction,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,increase_limit,true,2026-06-21 11:24:03
858,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Remediation,checkout-web CrashLoopBackOff,0.8229,auto,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,none,true,2026-05-30 13:52:11
859,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Symptoms,session-store OOMKilled,0.6798,prediction,staging-use2-eks,identity,session-store-a097c68-649a1,scale_up,false,2026-06-10 05:15:44
860,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Diagnosis,search-api OOMKilled,0.6811,chat,prod-use2-eks,search,search-api-eff0684-a368a,scale_up,true,2026-06-07 18:33:33
861,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,session-store OOMKilled,0.6872,prediction,prod-use2-eks,identity,session-store-4732511-0dba8,increase_limit,true,2026-06-12 19:26:52
862,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Prevention,payments-worker CrashLoopBackOff,0.6789,chat,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,restart_pod,true,2026-06-06 06:47:05
863,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Symptoms,payments-api throttled,0.6076,alert,prod-usw2-eks,payments,payments-api-423b015-b80bd,restart_pod,true,2026-06-17 06:53:43
864,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,payments-api CrashLoopBackOff,0.6826,chat,staging-use2-eks,payments,payments-api-dde4d16-a3d09,restart_pod,true,2026-06-13 17:34:11
865,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Symptoms,checkout-web high latency,0.673,chat,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,scale_up,false,2026-06-18 02:07:18
866,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Remediation,search-api OOMKilled,0.7353,auto,prod-use2-eks,search,search-api-4350294-dbefb,scale_up,true,2026-05-27 08:50:57
867,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Symptoms,cart-svc OOMKilled,0.7216,auto,prod-use2-eks,checkout,cart-svc-527eb80-045c0,scale_up,true,2026-06-13 18:19:19
868,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Remediation,payments-api throttled,0.8311,prediction,staging-use2-eks,payments,payments-api-dde4d16-a3d09,restart_pod,true,2026-06-18 23:56:30
869,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Remediation,metrics-server CrashLoopBackOff,0.9243,chat,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,restart_pod,true,2026-06-12 14:02:31
870,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Symptoms,auth-gateway throttled,0.6052,prediction,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,scale_up,true,2026-06-20 15:05:11
871,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Remediation,indexer high latency,0.9153,alert,dr-use1-eks,search,indexer-6af7422-f66fc,restart_pod,true,2026-05-26 05:02:11
872,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Symptoms,search-api throttled,0.6233,prediction,prod-usw2-eks,search,search-api-15a6d76-12766,increase_limit,false,2026-06-17 11:01:36
873,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Prevention,ledger-svc CrashLoopBackOff,0.7759,chat,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,restart_pod,true,2026-06-21 23:56:59
874,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Diagnosis,notifications CrashLoopBackOff,0.8141,auto,prod-use2-eks,notifications,notifications-c882a21-88bb7,restart_pod,true,2026-06-05 14:45:38
875,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Prevention,payments-worker CrashLoopBackOff,0.6005,alert,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,increase_limit,true,2026-05-28 05:16:30
876,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Remediation,checkout-web high latency,0.6332,chat,dr-use1-eks,checkout,checkout-web-4263246-52f3a,scale_up,true,2026-06-19 14:00:21
877,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Symptoms,auth-gateway CrashLoopBackOff,0.8706,auto,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,scale_up,true,2026-05-31 10:02:43
878,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Prevention,checkout-web OOMKilled,0.8745,auto,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,none,false,2026-06-03 17:41:07
879,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Diagnosis,recommendation throttled,0.807,chat,prod-usw2-eks,search,recommendation-1e52697-e4756,increase_limit,true,2026-06-13 00:24:50
880,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Diagnosis,search-api CrashLoopBackOff,0.6117,prediction,dr-use1-eks,search,search-api-d416b43-7cb20,increase_limit,true,2026-06-03 14:30:02
881,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Remediation,payments-api high latency,0.847,prediction,prod-use2-eks,payments,payments-api-1ce3577-591ac,scale_up,true,2026-06-04 02:29:09
882,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Prevention,session-store high latency,0.8328,auto,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,increase_limit,true,2026-06-03 22:08:00
883,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Prevention,payments-api throttled,0.6422,prediction,prod-use2-eks,payments,payments-api-1ce3577-591ac,scale_up,false,2026-06-19 04:38:09
